,USD,GBP,EUR,JPY100,CHF,AUD,CAD,SGD,HKD100
2 Jul 2014,3.2045,5.5004,4.3757,3.1582,3.6044,3.0307,3.0142,2.5714,41.3473
3 Jul 2014,3.1965,5.4782,4.3648,3.1354,3.5942,2.9972,3.0006,2.5642,41.2401
4 Jul 2014,3.1858,5.4645,4.3286,3.1213,3.5595,2.9795,2.9929,2.5560,41.1035
7 Jul 2014,3.1890,5.4671,4.3372,3.1283,3.5675,2.9865,2.9952,2.5582,41.1471
8 Jul 2014,3.1715,5.4226,4.3139,3.1177,3.5493,2.9806,2.9698,2.5504,40.9215
9 Jul 2014,3.1725,5.4301,4.3187,3.1215,3.5522,2.9839,2.9716,2.5546,40.9352
10 Jul 2014,3.1785,5.4414,4.3337,3.1348,3.5679,2.9800,2.9803,2.5602,41.0126
11 Jul 2014,3.1860,5.4583,4.3366,3.1446,3.5713,2.9940,2.9956,2.5669,41.1094
14 Jul 2014,3.1815,5.4469,4.3361,3.1349,3.5729,2.9884,2.9635,2.5659,41.0513
16 Jul 2014,3.1880,5.4588,4.3177,3.1344,3.5519,2.9793,2.9620,2.5661,41.1299
17 Jul 2014,3.1765,5.4358,4.2983,3.1299,3.5381,2.9780,2.9579,2.5602,40.9823
18 Jul 2014,3.1835,5.4470,4.3082,3.1391,3.5487,2.9872,2.9603,2.5644,41.0708
21 Jul 2014,3.1740,5.4183,4.2930,3.1337,3.5329,2.9775,2.9528,2.5582,40.9461
22 Jul 2014,3.1760,5.4197,4.2825,3.1283,3.5246,2.9816,2.9563,2.5591,40.9725
23 Jul 2014,3.1675,5.4049,4.2660,3.1252,3.5111,2.9925,2.9545,2.5565,40.8644
24 Jul 2014,3.1745,5.4019,4.2808,3.1262,3.5233,2.9978,2.9600,2.5648,40.9581
25 Jul 2014,3.1745,5.3870,4.2686,3.1149,3.5118,2.9861,2.9489,2.5572,40.9610
30 Jul 2014,3.1822,5.3877,4.2645,3.1136,3.5068,2.9816,2.9277,2.5585,41.0610
31 Jul 2014,3.1960,5.3958,4.2799,3.1096,3.5187,2.9705,2.9282,2.5618,41.2384
1 Aug 2014,3.2120,5.4085,4.3013,3.1201,3.5365,2.9822,2.9370,2.5706,41.4444
4 Aug 2014,3.2020,5.3880,4.2993,3.1207,3.5342,2.9836,2.9294,2.5677,41.3159
5 Aug 2014,3.1875,5.3805,4.2689,3.1075,3.5064,2.9763,2.9176,2.5589,41.1288
6 Aug 2014,3.1990,5.3858,4.2758,3.1228,3.5173,2.9802,2.9161,2.5629,41.2756
7 Aug 2014,3.2080,5.4029,4.2905,3.1350,3.5305,2.9737,2.9352,2.5638,41.3893
8 Aug 2014,3.2075,5.3904,4.2942,3.1514,3.5383,2.9687,2.9366,2.5631,41.3794
11 Aug 2014,3.1965,5.3663,4.2793,3.1312,3.5272,2.9612,2.9132,2.5564,41.2374
12 Aug 2014,3.1942,5.3571,4.2661,3.1226,3.5142,2.9584,2.9187,2.5549,41.2095
13 Aug 2014,3.1935,5.3670,4.2630,3.1162,3.5122,2.9644,2.9246,2.5542,41.2009
14 Aug 2014,3.1795,5.3015,4.2489,3.1033,3.5042,2.9596,2.9162,2.5499,41.0210
15 Aug 2014,3.1545,5.2668,4.2220,3.0759,3.4843,2.9427,2.8955,2.5356,40.6988
18 Aug 2014,3.1565,5.2810,4.2248,3.0803,3.4896,2.9408,2.9005,2.5351,40.7251
19 Aug 2014,3.1570,5.2558,4.2159,3.0768,3.4817,2.9480,2.8967,2.5371,40.7336
20 Aug 2014,3.1660,5.2723,4.2087,3.0653,3.4768,2.9417,2.8915,2.5365,40.8485
21 Aug 2014,3.1720,5.2593,4.2094,3.0544,3.4756,2.9419,2.8898,2.5360,40.9282
22 Aug 2014,3.1610,5.2444,4.1989,3.0467,3.4692,2.9468,2.8881,2.5331,40.7860
25 Aug 2014,3.1625,5.2437,4.1745,3.0407,3.4533,2.9459,2.8891,2.5296,40.8038
26 Aug 2014,3.1600,5.2385,4.1690,3.0407,3.4507,2.9379,2.8798,2.5289,40.7724
27 Aug 2014,3.1465,5.2122,4.1479,3.0278,3.4354,2.9374,2.8880,2.5224,40.5995
28 Aug 2014,3.1500,5.2282,4.1604,3.0354,3.4485,2.9501,2.9020,2.5248,40.6444
29 Aug 2014,3.1520,5.2318,4.1545,3.0337,3.4441,2.9484,2.9037,2.5267,40.6704
2 Sep 2014,3.1776,5.2559,4.1679,3.0300,3.4511,2.9520,2.9131,2.5355,40.9997
3 Sep 2014,3.1815,5.2439,4.1810,3.0313,3.4610,2.9663,2.9159,2.5415,41.0498
4 Sep 2014,3.1780,5.2300,4.1780,3.0296,3.4609,2.9700,2.9169,2.5389,41.0051
5 Sep 2014,3.1825,5.1922,4.1221,3.0239,3.4178,2.9771,2.9231,2.5371,41.0627
8 Sep 2014,3.1740,5.1219,4.1084,3.0185,3.4063,2.9685,2.9141,2.5308,40.9543
9 Sep 2014,3.1932,5.1443,4.1118,3.0036,3.4100,2.9613,2.9040,2.5329,41.2022
10 Sep 2014,3.2020,5.1456,4.1445,3.0000,3.4307,2.9233,2.9091,2.5306,41.3148
11 Sep 2014,3.1930,5.1824,4.1282,2.9845,3.4124,2.9152,2.9099,2.5262,41.1987
12 Sep 2014,3.1975,5.1931,4.1326,2.9815,3.4170,2.8929,2.8909,2.5314,41.2543
15 Sep 2014,3.2290,5.2500,4.1724,3.0103,3.4481,2.9074,2.9132,2.5514,41.6594
17 Sep 2014,3.2175,5.2431,4.1692,3.0001,3.4421,2.9205,2.9377,2.5485,41.5100
18 Sep 2014,3.2275,5.2626,4.1601,2.9731,3.4429,2.8954,2.9372,2.5476,41.6390
19 Sep 2014,3.2340,5.2976,4.1644,2.9704,3.4505,2.8941,2.9503,2.5532,41.7215
22 Sep 2014,3.2445,5.3031,4.1682,2.9740,3.4518,2.8780,2.9514,2.5577,41.8570
23 Sep 2014,3.2445,5.3035,4.1794,2.9936,3.4615,2.8857,2.9443,2.5607,41.8572
24 Sep 2014,3.2425,5.3145,4.1653,2.9855,3.4489,2.8776,2.9272,2.5623,41.8274
25 Sep 2014,3.2540,5.3052,4.1409,2.9786,3.4287,2.8699,2.9313,2.5652,41.9692
26 Sep 2014,3.2595,5.3219,4.1559,2.9900,3.4419,2.8622,2.9331,2.5663,42.0207
29 Sep 2014,3.2800,5.3229,4.1577,2.9916,3.4454,2.8585,2.9389,2.5703,42.2550
30 Sep 2014,3.2805,5.3264,4.1533,2.9941,3.4414,2.8637,2.9398,2.5746,42.2456
1 Oct 2014,3.2735,5.2970,4.1248,2.9809,3.4206,2.8548,2.9220,2.5675,42.1625
2 Oct 2014,3.2495,5.2577,4.1092,2.9977,3.4026,2.8589,2.9283,2.5550,41.8580
3 Oct 2014,3.2585,5.2411,4.1161,2.9915,3.4049,2.8621,2.9165,2.5569,41.9975
7 Oct 2014,3.2590,5.2439,4.1173,3.0049,3.3996,2.8658,2.9201,2.5527,42.0256
8 Oct 2014,3.2725,5.2609,4.1445,3.0294,3.4181,2.8793,2.9312,2.5618,42.1907
9 Oct 2014,3.2440,5.2532,4.1393,3.0052,3.4162,2.8766,2.9202,2.5533,41.8316
10 Oct 2014,3.2570,5.2324,4.1269,3.0167,3.4105,2.8422,2.9091,2.5601,41.9730
13 Oct 2014,3.2615,5.2451,4.1341,3.0335,3.4195,2.8479,2.9111,2.5643,42.0399
14 Oct 2014,3.2665,5.2148,4.1426,3.0537,3.4305,2.8580,2.9047,2.5653,42.1085
15 Oct 2014,3.2775,5.2163,4.1473,3.0587,3.4341,2.8596,2.8851,2.5644,42.2573
16 Oct 2014,3.2830,5.2544,4.2019,3.0991,3.4818,2.8667,2.9051,2.5787,42.3195
17 Oct 2014,3.2740,5.2734,4.2023,3.0737,3.4795,2.8778,2.9136,2.5732,42.2038
20 Oct 2014,3.2720,5.2738,4.1738,3.0572,3.4606,2.8658,2.9021,2.5700,42.1745
21 Oct 2014,3.2630,5.2750,4.1804,3.0583,3.4645,2.8700,2.8990,2.5671,42.0685
23 Oct 2014,3.2745,5.2418,4.1458,3.0453,3.4367,2.8750,2.9100,2.5717,42.2113
24 Oct 2014,3.2790,5.2677,4.1501,3.0313,3.4411,2.8773,2.9243,2.5691,42.2666
27 Oct 2014,3.2765,5.2778,4.1600,3.0376,3.4486,2.8835,2.9180,2.5683,42.2393
28 Oct 2014,3.2745,5.2729,4.1576,3.0333,3.4463,2.8897,2.9149,2.5702,42.2108
29 Oct 2014,3.2725,5.2758,4.1641,3.0297,3.4531,2.9037,2.9314,2.5712,42.1953
30 Oct 2014,3.2875,5.2521,4.1335,3.0118,3.4281,2.8886,2.9355,2.5714,42.3895
31 Oct 2014,3.2893,5.2575,4.1351,2.9501,3.4286,2.9001,2.9355,2.5649,42.4132
3 Nov 2014,3.3175,5.3070,4.1467,2.9399,3.4392,2.9005,2.9418,2.5774,42.7800
4 Nov 2014,3.3295,5.3279,4.1659,2.9312,3.4556,2.9057,2.9283,2.5828,42.9480
5 Nov 2014,3.3455,5.3337,4.1827,2.9229,3.4731,2.9007,2.9213,2.5857,43.1547
6 Nov 2014,3.3365,5.3317,4.1721,2.9112,3.4652,2.8751,2.9282,2.5812,43.0363
7 Nov 2014,3.3460,5.2952,4.1477,2.9044,3.4440,2.8756,2.9274,2.5851,43.1608
10 Nov 2014,3.3305,5.2902,4.1550,2.9202,3.4543,2.8880,2.9395,2.5832,42.9620
11 Nov 2014,3.3455,5.3009,4.1521,2.8893,3.4527,2.8760,2.9359,2.5835,43.1477
12 Nov 2014,3.3360,5.3119,4.1603,2.8945,3.4584,2.9032,2.9466,2.5852,43.0224
13 Nov 2014,3.3390,5.2663,4.1622,2.8903,3.4621,2.9185,2.9533,2.5857,43.0591
14 Nov 2014,3.3470,5.2484,4.1722,2.8780,3.4722,2.9090,2.9425,2.5806,43.1643
17 Nov 2014,3.3470,5.2422,4.1911,2.8834,3.4895,2.9313,2.9627,2.5806,43.1595
18 Nov 2014,3.3550,5.2528,4.1914,2.8755,3.4893,2.9345,2.9769,2.5867,43.2644
19 Nov 2014,3.3600,5.2440,4.2151,2.8618,3.5088,2.9067,2.9651,2.5794,43.3283
20 Nov 2014,3.3668,5.2693,4.2145,2.8384,3.5081,2.8929,2.9649,2.5858,43.4086
21 Nov 2014,3.3555,5.2480,4.1833,2.8438,3.4765,2.8881,2.9640,2.5826,43.2633
24 Nov 2014,3.3520,5.2430,4.1503,2.8352,3.4507,2.8988,2.9806,2.5730,43.2176
25 Nov 2014,3.3530,5.2604,4.1701,2.8414,3.4683,2.8703,2.9682,2.5732,43.2299
26 Nov 2014,3.3510,5.2631,4.1792,2.8436,3.4760,2.8500,2.9718,2.5749,43.2133
27 Nov 2014,3.3465,5.2798,4.1786,2.8487,3.4758,2.8716,2.9702,2.5785,43.1648
28 Nov 2014,3.3825,5.3098,4.2077,2.8629,3.5005,2.8750,2.9721,2.5947,43.6291
1 Dec 2014,3.4335,5.3760,4.2726,2.8989,3.5518,2.9063,3.0067,2.6258,44.2761
2 Dec 2014,3.4240,5.3848,4.2596,2.8825,3.5390,2.9085,3.0205,2.6202,44.1524
3 Dec 2014,3.4435,5.3875,4.2477,2.8874,3.5307,2.8965,3.0241,2.6267,44.4116
4 Dec 2014,3.4460,5.4038,4.2453,2.8739,3.5264,2.8836,3.0345,2.6230,44.4508
5 Dec 2014,3.4710,5.4351,4.2945,2.8866,3.5721,2.9080,3.0441,2.6370,44.7796
8 Dec 2014,3.4950,5.4403,4.2861,2.8822,3.5643,2.8912,3.0508,2.6399,45.0907
9 Dec 2014,3.4830,5.4606,4.3041,2.9086,3.5808,2.8824,3.0350,2.6432,44.9277
10 Dec 2014,3.4785,5.4567,4.3102,2.9196,3.5861,2.8943,3.0369,2.6488,44.8732
11 Dec 2014,3.4890,5.4694,4.3422,2.9502,3.6127,2.8980,3.0432,2.6600,45.0104
12 Dec 2014,3.4950,5.4885,4.3424,2.9480,3.6158,2.8953,3.0266,2.6675,45.0814
15 Dec 2014,3.4965,5.4979,4.3507,2.9495,3.6214,2.8857,3.0228,2.6652,45.0998
16 Dec 2014,3.4885,5.4623,4.3540,2.9897,3.6261,2.8775,2.9949,2.6764,44.9958
17 Dec 2014,3.4865,5.4735,4.3471,2.9741,3.6197,2.8509,2.9915,2.6708,44.9642
18 Dec 2014,3.4635,5.4008,4.2700,2.9256,3.5459,2.8382,2.9831,2.6370,44.6540
19 Dec 2014,3.4765,5.4440,4.2702,2.9127,3.5458,2.8354,2.9992,2.6421,44.8303
22 Dec 2014,3.4870,5.4523,4.2780,2.9113,3.5529,2.8412,3.0102,2.6461,44.9561
23 Dec 2014,3.4960,5.4499,4.2768,2.9098,3.5548,2.8389,3.0104,2.6425,45.0623
24 Dec 2014,3.4965,5.4369,4.2643,2.9030,3.5476,2.8362,3.0123,2.6403,45.0502
26 Dec 2014,3.4905,5.4291,4.2554,2.9004,3.5401,2.8357,3.0059,2.6416,44.9865
29 Dec 2014,3.4970,5.4448,4.2597,2.9038,3.5407,2.8485,3.0105,2.6432,45.0694
30 Dec 2014,3.4985,5.4368,4.2592,2.9272,3.5426,2.8562,3.0088,2.6454,45.1021
31 Dec 2014,3.4965,5.4454,4.2498,2.9237,3.5334,2.8650,3.0150,2.6471,45.0847
2 Jan 2015,3.5160,5.4607,4.2361,2.9215,3.5230,2.8631,3.0184,2.6461,45.3356
5 Jan 2015,3.5335,5.4080,4.2250,2.9358,3.5154,2.8538,2.9989,2.6491,45.5589
6 Jan 2015,3.5565,5.4214,4.2486,2.9918,3.5360,2.8927,3.0226,2.6698,45.8672
7 Jan 2015,3.5810,5.4170,4.2498,3.0068,3.5391,2.8892,3.0200,2.6796,46.1832
8 Jan 2015,3.5665,5.3629,4.2063,2.9783,3.5029,2.8935,3.0162,2.6661,45.9870
9 Jan 2015,3.5625,5.3849,4.2054,2.9835,3.5021,2.8929,3.0100,2.6610,45.9387
12 Jan 2015,3.5670,5.3910,4.2146,3.0039,3.5093,2.9201,3.0051,2.6733,46.0038
13 Jan 2015,3.5935,5.4346,4.2481,3.0374,3.5374,2.9350,3.0000,2.6900,46.3462
14 Jan 2015,3.5940,5.4552,4.2388,3.0802,3.5294,2.9235,3.0010,2.6928,46.3515
15 Jan 2015,3.5605,5.4177,4.1870,3.0280,3.4862,2.9289,2.9792,2.6757,45.9159
16 Jan 2015,3.5595,5.4135,4.1336,3.0542,4.1048,2.9289,2.9717,2.6880,45.9287
19 Jan 2015,3.5715,5.4124,4.1374,3.0471,4.1551,2.9306,2.9832,2.6826,46.0708
20 Jan 2015,3.6075,5.4554,4.1802,3.0549,4.1060,2.9628,3.0174,2.6985,46.5289
21 Jan 2015,3.6155,5.4806,4.1840,3.0680,4.1622,2.9577,2.9883,2.7058,46.6333
22 Jan 2015,3.6015,5.4565,4.1795,3.0548,4.1895,2.9169,2.9134,2.7015,46.4530
23 Jan 2015,3.6030,5.3989,4.0613,3.0454,4.1371,2.8739,2.9100,2.6884,46.4801
26 Jan 2015,3.6190,5.4337,4.0665,3.0596,4.0791,2.8588,2.9034,2.6898,46.6844
27 Jan 2015,3.5975,5.4362,4.0796,3.0465,3.9418,2.8640,2.8900,2.6816,46.4056
28 Jan 2015,3.6185,5.4954,4.1019,3.0717,4.0063,2.8896,2.9085,2.6794,46.6777
29 Jan 2015,3.6285,5.4874,4.0955,3.0811,3.9847,2.8424,2.8957,2.6851,46.8058
30 Jan 2015,3.6280,5.4674,4.1149,3.0824,3.9290,2.8188,2.8658,2.6870,46.8002
4 Feb 2015,3.5625,5.4011,4.0816,3.0349,3.8489,2.7821,2.8672,2.6471,45.9411
5 Feb 2015,3.5740,5.4414,4.0647,3.0475,3.8629,2.7854,2.8494,2.6508,46.0956
6 Feb 2015,3.5475,5.4335,4.0612,3.0229,3.8507,2.7802,2.8496,2.6357,45.7583
9 Feb 2015,3.5615,5.4270,4.0384,3.0009,3.8513,2.7767,2.8484,2.6318,45.9359
10 Feb 2015,3.5795,5.4537,4.0498,3.0157,3.8748,2.7934,2.8674,2.6442,46.1657
11 Feb 2015,3.5985,5.4911,4.0710,3.0069,3.8871,2.7924,2.8569,2.6493,46.4068
12 Feb 2015,3.6045,5.4922,4.0812,3.0127,3.8791,2.7634,2.8615,2.6474,46.4833
13 Feb 2015,3.5795,5.5078,4.0898,3.0101,3.8570,2.7736,2.8620,2.6384,46.1567
16 Feb 2015,3.5805,5.5183,4.0884,3.0188,3.8483,2.7862,2.8783,2.6398,46.1476
17 Feb 2015,3.5860,5.5034,4.0698,3.0230,3.8365,2.7937,2.8809,2.6458,46.2212
18 Feb 2015,3.6205,5.5622,4.1297,3.0386,3.8606,2.8316,2.9168,2.6625,46.6698
23 Feb 2015,3.6355,5.5876,4.1234,3.0471,3.8418,2.8315,2.8898,2.6686,46.8692
24 Feb 2015,3.6415,5.6243,4.1216,3.0520,3.8408,2.8236,2.8825,2.6756,46.9441
25 Feb 2015,3.6055,5.5950,4.1018,3.0345,3.8009,2.8437,2.8953,2.6608,46.4914
26 Feb 2015,3.5840,5.5624,4.0691,3.0182,3.7814,2.8256,2.8869,2.6528,46.2156
27 Feb 2015,3.6040,5.5458,4.0433,3.0213,3.7973,2.8172,2.8876,2.6547,46.4828
2 Mar 2015,3.6305,5.5899,4.0638,3.0269,3.7946,2.8218,2.9023,2.6610,46.8156
3 Mar 2015,3.6265,5.5721,4.0573,3.0297,3.7750,2.8361,2.8982,2.6599,46.7613
4 Mar 2015,3.6460,5.6017,4.0598,3.0471,3.7900,2.8554,2.9145,2.6714,47.0157
5 Mar 2015,3.6485,5.5629,4.0296,3.0445,3.7709,2.8526,2.9365,2.6669,47.0425
6 Mar 2015,3.6530,5.5577,4.0170,3.0420,3.7434,2.8508,2.9267,2.6667,47.0948
9 Mar 2015,3.6780,5.5551,4.0063,3.0463,3.7388,2.8436,2.9239,2.6664,47.4073
10 Mar 2015,3.7035,5.5715,3.9846,3.0388,3.7300,2.8210,2.9259,2.6697,47.7341
11 Mar 2015,3.6970,5.5692,3.9364,3.0434,3.6863,2.8169,2.9130,2.6644,47.6405
12 Mar 2015,3.6905,5.5263,3.9114,3.0457,3.6754,2.8267,2.9080,2.6709,47.5310
13 Mar 2015,3.6855,5.4840,3.9138,3.0352,3.6684,2.8340,2.8992,2.6607,47.4590
16 Mar 2015,3.7050,5.4814,3.9036,3.0533,3.6855,2.8306,2.8994,2.6644,47.7132
17 Mar 2015,3.6975,5.4677,3.9147,3.0463,3.6758,2.8317,2.8948,2.6621,47.6169
18 Mar 2015,3.7075,5.4706,3.9327,3.0571,3.6920,2.8186,2.8958,2.6643,47.7909
19 Mar 2015,3.7055,5.4979,3.9493,3.0701,3.7384,2.8416,2.9243,2.6744,47.7624
20 Mar 2015,3.7270,5.4960,3.9834,3.0819,3.7749,2.8629,2.9405,2.6837,48.0395
23 Mar 2015,3.6950,5.4860,3.9873,3.0774,3.7673,2.8732,2.9309,2.6806,47.6436
24 Mar 2015,3.6500,5.4578,4.0101,3.0553,3.8005,2.8751,2.9214,2.6752,47.0725
25 Mar 2015,3.6660,5.4502,4.0189,3.0641,3.8271,2.8881,2.9359,2.6812,47.2785
26 Mar 2015,3.6620,5.4776,4.0399,3.0899,3.8483,2.8827,2.9468,2.6842,47.2260
27 Mar 2015,3.6850,5.4625,3.9877,3.0856,3.8117,2.8714,2.9436,2.6863,47.5254
30 Mar 2015,3.7110,5.5094,4.0309,3.1004,3.8490,2.8541,2.9406,2.7010,47.8592
31 Mar 2015,3.7035,5.4673,3.9716,3.0828,3.7994,2.8141,2.9057,2.6923,47.7640
1 Apr 2015,3.6990,5.4605,3.9703,3.0752,3.7999,2.8074,2.9125,2.7016,47.7056
2 Apr 2015,3.6695,5.4428,3.9739,3.0690,3.8158,2.7796,2.9087,2.7004,47.3350
3 Apr 2015,3.6700,5.4389,3.9931,3.0665,3.8251,2.7866,2.9202,2.7055,47.3445
6 Apr 2015,3.6315,5.4244,3.9885,3.0509,3.8172,2.7727,2.9129,2.6851,46.8448
7 Apr 2015,3.6380,5.4024,3.9470,3.0328,3.7778,2.7880,2.9118,2.6803,46.9307
8 Apr 2015,3.6295,5.4061,3.9411,3.0275,3.7711,2.7936,2.9127,2.6757,46.8286
9 Apr 2015,3.6315,5.3706,3.9015,3.0201,3.7407,2.7957,2.8874,2.6773,46.8578
10 Apr 2015,3.6670,5.3681,3.8894,3.0488,3.7464,2.8152,2.9077,2.6909,47.3161
13 Apr 2015,3.7075,5.4109,3.9136,3.0694,3.7689,2.8023,2.9337,2.7040,47.8384
14 Apr 2015,3.7005,5.4072,3.9042,3.0902,3.7795,2.7972,2.9370,2.7146,47.7468
15 Apr 2015,3.7060,5.4512,3.9215,3.1001,3.7964,2.8110,2.9595,2.7233,47.8135
16 Apr 2015,3.6535,5.4169,3.8846,3.0630,3.7646,2.8316,2.9692,2.6977,47.1355
17 Apr 2015,3.6255,5.4448,3.9235,3.0498,3.8015,2.8328,2.9770,2.6964,46.7746
20 Apr 2015,3.6215,5.4138,3.8944,3.0484,3.7951,2.8240,2.9708,2.6901,46.7284
21 Apr 2015,3.6370,5.4122,3.8854,3.0411,3.7880,2.8090,2.9702,2.6922,46.9287
22 Apr 2015,3.6115,5.4142,3.8923,3.0232,3.7936,2.8152,2.9535,2.6831,46.6000
23 Apr 2015,3.6265,5.4403,3.8903,3.0230,3.7528,2.8056,2.9614,2.6937,46.7929
24 Apr 2015,3.5810,5.4231,3.8981,2.9967,3.7588,2.7896,2.9534,2.6789,46.2065
27 Apr 2015,3.5670,5.4026,3.8650,2.9921,3.7312,2.7867,2.9301,2.6758,46.0252
28 Apr 2015,3.5570,5.4107,3.8786,2.9884,3.7203,2.8095,2.9403,2.6813,45.8938
29 Apr 2015,3.5595,5.4791,3.9179,2.9867,3.7321,2.8432,2.9608,2.6947,45.9278
30 Apr 2015,3.5615,5.5039,3.9921,2.9956,3.8040,2.8278,2.9619,2.6937,45.9528
5 May 2015,3.6100,5.4605,4.0066,3.0011,3.8511,2.8427,2.9805,2.7004,46.5704
6 May 2015,3.5695,5.4171,4.0078,2.9808,3.8604,2.8481,2.9679,2.6867,46.0462
7 May 2015,3.5935,5.4594,4.0811,3.0115,3.9407,2.8554,2.9773,2.7018,46.3504
8 May 2015,3.5965,5.5674,4.0405,2.9951,3.9035,2.8448,2.9734,2.7022,46.3885
11 May 2015,3.6015,5.5492,4.0223,3.0030,3.8697,2.8464,2.9688,2.6988,46.4548
12 May 2015,3.6175,5.6549,4.0724,3.0138,3.9121,2.8784,3.0000,2.7087,46.6651
13 May 2015,3.5965,5.6551,4.0380,3.0020,3.8753,2.8779,3.0021,2.7022,46.3897
14 May 2015,3.5815,5.6459,4.0843,3.0046,3.9193,2.8924,2.9953,2.7122,46.2043
15 May 2015,3.5640,5.6129,4.0487,2.9823,3.8853,2.8576,2.9669,2.6912,45.9773
18 May 2015,3.5690,5.5914,4.0635,2.9815,3.8796,2.8591,2.9633,2.6983,46.0385
19 May 2015,3.5915,5.5848,4.0207,2.9927,3.8542,2.8631,2.9483,2.6973,46.3321
20 May 2015,3.6165,5.6081,4.0178,2.9912,3.8555,2.8554,2.9579,2.7050,46.6519
21 May 2015,3.6020,5.6420,4.0179,2.9803,3.8627,2.8488,2.9593,2.6984,46.4597
22 May 2015,3.5850,5.6138,4.0039,2.9681,3.8453,2.8322,2.9382,2.6954,46.2470
25 May 2015,3.6145,5.5967,3.9664,2.9721,3.8322,2.8298,2.9398,2.6944,46.6267
26 May 2015,3.6300,5.5924,3.9538,2.9567,3.8178,2.8250,2.9371,2.6915,46.8245
27 May 2015,3.6375,5.6027,3.9723,2.9560,3.8380,2.8174,2.9279,2.6987,46.9222
28 May 2015,3.6415,5.5835,3.9843,2.9401,3.8492,2.7956,2.9199,2.6997,46.9698
29 May 2015,3.6675,5.6047,4.0188,2.9616,3.8838,2.8073,2.9482,2.7202,47.3101
1 Jun 2015,3.6835,5.6103,4.0143,2.9688,3.8905,2.8168,2.9501,2.7254,47.5045
2 Jun 2015,3.6985,5.6373,4.0621,2.9703,3.9289,2.8427,2.9556,2.7266,47.6844
3 Jun 2015,3.6855,5.6279,4.1018,2.9639,3.9402,2.8651,2.9638,2.7346,47.5337
4 Jun 2015,3.6965,5.6915,4.1907,2.9797,3.9756,2.8648,2.9676,2.7496,47.6832
5 Jun 2015,3.7185,5.6906,4.1867,2.9806,3.9879,2.8606,2.9689,2.7584,47.9596
8 Jun 2015,3.7675,5.7379,4.1893,3.0050,4.0082,2.8759,3.0262,2.7656,48.6016
9 Jun 2015,3.7530,5.7391,4.2341,3.0199,4.0472,2.8780,3.0248,2.7722,48.4127
10 Jun 2015,3.7345,5.7651,4.2267,3.0446,4.0290,2.8997,3.0512,2.7799,48.1691
11 Jun 2015,3.7455,5.7917,4.2199,3.0308,4.0033,2.9016,3.0438,2.7807,48.3116
12 Jun 2015,3.7595,5.8201,4.1982,3.0383,4.0114,2.8894,3.0503,2.7831,48.4928
15 Jun 2015,3.7610,5.8378,4.2268,3.0451,4.0413,2.9024,3.0478,2.7908,48.5137
16 Jun 2015,3.7505,5.8307,4.2229,3.0346,4.0263,2.8986,3.0408,2.7863,48.3792
17 Jun 2015,3.7580,5.9087,4.2328,3.0344,4.0579,2.8871,3.0482,2.7906,48.4744
18 Jun 2015,3.7125,5.9001,4.2265,3.0230,4.0441,2.8915,3.0494,2.7904,47.8875
19 Jun 2015,3.7445,5.9362,4.2363,3.0432,4.0573,2.9093,3.0642,2.8000,48.3005
22 Jun 2015,3.7320,5.9225,4.2323,3.0337,4.0556,2.9022,3.0439,2.8004,48.1455
23 Jun 2015,3.7390,5.9043,4.2021,3.0236,4.0252,2.8880,3.0318,2.7943,48.2271
24 Jun 2015,3.7525,5.9256,4.2101,3.0290,4.0323,2.9099,3.0543,2.7960,48.4028
25 Jun 2015,3.7565,5.8956,4.2026,3.0365,4.0097,2.9047,3.0343,2.7978,48.4638
26 Jun 2015,3.7675,5.9344,4.2213,3.0530,4.0387,2.9036,3.0507,2.8008,48.5994
29 Jun 2015,3.7840,5.9420,4.2086,3.0773,4.0391,2.8980,3.0693,2.8033,48.8107
30 Jun 2015,3.7730,5.9313,4.2039,3.0917,4.0502,2.8979,3.0431,2.8032,48.6713
1 Jul 2015,3.7505,5.8748,4.1809,3.0535,3.9980,2.8916,3.0012,2.7838,48.3804
2 Jul 2015,3.7780,5.8950,4.1847,3.0587,3.9890,2.8734,2.9935,2.7938,48.7371
3 Jul 2015,3.7775,5.9027,4.1957,3.0698,4.0084,2.8477,3.0083,2.8011,48.7272
6 Jul 2015,3.8065,5.9231,4.2108,3.1054,4.0306,2.8554,3.0228,2.8208,49.0984
7 Jul 2015,3.8070,5.9037,4.1749,3.1037,4.0184,2.8320,2.9991,2.8066,49.0890
8 Jul 2015,3.8065,5.8647,4.2039,3.1297,4.0383,2.8166,2.9909,2.8076,49.0905
9 Jul 2015,3.7990,5.8455,4.1960,3.1293,3.9992,2.8314,2.9855,2.8117,49.0032
10 Jul 2015,3.7940,5.8640,4.2165,3.1064,4.0327,2.8275,2.9834,2.8104,48.9441
13 Jul 2015,3.8030,5.9045,4.2067,3.0802,4.0129,2.8233,2.9860,2.8093,49.0631
14 Jul 2015,3.8070,5.8883,4.1984,3.0837,4.0331,2.8248,2.9754,2.7976,49.1121
15 Jul 2015,3.8065,5.9534,4.1978,3.0798,4.0219,2.8381,2.9836,2.7927,49.1098
16 Jul 2015,3.8070,5.9452,4.1517,3.0720,3.9860,2.8120,2.9452,2.7863,49.1147
20 Jul 2015,3.8065,5.9275,4.1299,3.0630,3.9562,2.8084,2.9332,2.7745,49.1069
21 Jul 2015,3.8035,5.9236,4.1291,3.0594,3.9568,2.8038,2.9281,2.7800,49.0727
